213,59,A,"""A. Trả về giá trị logic Đúng (true) cho phép so sánh""",0,
214,59,B,"""B. Trả về giá trị logic Đúng (true) cho phép so sánh""",0,
215,59,C,"""C. Trả về kết quả so sánh Đúng (true)""",1,
216,59,D,"""D. Ngôn ngữ đánh dấu siêu văn bản HTML""",0,
217,60,A,"""A. Hai thẻ này hoàn toàn giống hệt nhau về mọi mặt""",0,
218,60,B,"""B. strong mang ý nghĩa nhấn mạnh tầm quan trọng hơn""",0,
219,60,C,"""C. Một đoạn mã nguồn thực thi phía trình duyệt""",0,
220,60,D,"""D. strong mang ý nghĩa nhấn mạnh tầm quan trọng hơn""",1,
221,61,T,"""Đúng""",1,
222,61,F,"""Sai""",0,
223,62,T,"""Đúng""",0,
224,62,F,"""Sai""",1,
225,63,T,"""Đúng""",1,
226,63,F,"""Sai""",0,
227,64,T,"""Đúng""",0,
228,64,F,"""Sai""",1,
229,65,T,"""Đúng""",1,
230,65,F,"""Sai""",0,
231,66,T,"""Đúng""",0,
232,66,F,"""Sai""",1,
233,67,T,"""Đúng""",1,
234,67,F,"""Sai""",0,
235,68,T,"""Đúng""",1,
236,68,F,"""Sai""",0,
237,69,T,"""Đúng""",1,
238,69,F,"""Sai""",0,
239,70,T,"""Đúng""",1,
240,70,F,"""Sai""",0,
241,71,A,"""A. Định dạng phong cách hiển thị (Style) cho biểu mẫu""",0,
242,71,B,"""B. Định dạng phong cách hiển thị (Style) cho biểu mẫu""",0,
243,71,C,"""C. Tự động phân bổ không gian linh hoạt trong khối""",1,
244,71,D,"""D. Thực hiện việc ẩn phần tử khỏi giao diện""",0,
245,72,A,"""A. Cung cấp mức độ bảo mật dữ liệu truyền tải rất cao""",0,
246,72,B,"""B. Dữ liệu gửi đi sẽ hiển thị trực tiếp trên thanh URL""",0,
247,72,C,"""C. Sử dụng ký hiệu gạch chéo sao /* nội dung */""",0,
248,72,D,"""D. Thẻ select đóng vai trò cha chứa các thẻ con option""",1,
249,73,A,"""A. Sử dụng thẻ option nằm bên trong thẻ select""",1,
250,73,B,"""B. Dùng để nhập các đoạn văn bản dài (Textarea)""",0,
251,73,C,"""C. Trả về giá trị không xác định (undefined)""",0,
252,73,D,"""D. Trả về kết quả không phải là số (NaN)""",0,
253,74,A,"""A. Phải nằm bên trong cấu trúc của thẻ biểu mẫu <form>""",0,
254,74,B,"""B. Thẻ select đóng vai trò cha chứa các thẻ con option""",1,
255,74,C,"""C. Trả về giá trị logic bằng không (0)""",0,
256,74,D,"""D. Trả về giá trị là số 1 cho hệ thống""",0,
257,75,A,"""A. Thiết lập thông qua thuộc tính checked""",0,
258,75,B,"""B. Dùng cho các ô nhập văn bản (text input) thông thường""",0,
259,75,C,"""C. Thiết lập thông qua thuộc tính checked""",1,
260,75,D,"""D. Hiển thị toàn bộ nội dung mà không ẩn đi""",0,
261,76,A,"""A. Làm tăng kích thước tổng thể của phần tử hiển thị""",0,
262,76,B,"""B. Tính gộp cả Padding và Border vào tổng chiều rộng""",0,
263,76,C,"""C. Tạo một nút bấm (Button) để gửi dữ liệu""",0,
264,76,D,"""D. Tính gộp cả Padding và Border vào tổng chiều rộng""",1,
265,77,A,"""A. Sử dụng giá trị thuộc tính overflow: scroll""",1,
266,77,B,"""B. Ẩn đi toàn bộ nội dung bị tràn ra ngoài phần tử""",0,
267,77,C,"""C. Trả về kết quả là số thực thập phân 3.14""",0,
268,77,D,"""D. Trả về kết quả không phải là số (NaN)""",0,
269,78,A,"""A. Thay đổi màu sắc phần tử khi người dùng di chuột qua (Hover)""",0,
270,78,B,"""B. Sử dụng giá trị thuộc tính cursor: pointer""",1,
271,78,C,"""C. Con trỏ chuột chuyển sang dạng chờ (Loading)""",0,
272,78,D,"""D. Sử dụng giá trị thuộc tính cursor: pointer""",0,
273,79,A,"""A. Sử dụng giá trị thuộc tính list-style: none""",0,
274,79,B,"""B. Dùng để tạo ra một danh sách (List) hoàn toàn mới""",0,
275,79,C,"""C. Sử dụng giá trị thuộc tính list-style: none""",1,
276,79,D,"""D. Trả về giá trị bằng 3 cho hệ thống""",0,
277,80,A,"""A. Tự động xuống dòng khi gặp lề của trang web""",0,
278,80,B,"""B. Ngăn chặn văn bản tự động xuống dòng khi gặp lề""",0,
279,80,C,"""C. Thẻ <b> làm văn bản in đậm hơn so với <strong>""",0,
280,80,D,"""D. Ngăn chặn văn bản tự động xuống dòng khi gặp lề""",1,
281,81,A,"""A. Sử dụng hàm Number() để thực hiện ép kiểu""",1,
282,81,B,"""B. Chuyển đổi dữ liệu từ dạng Số sang dạng Chuỗi""",0,
283,81,C,"""C. Chèn một hình ảnh tĩnh vào trang web hiện tại""",0,
284,81,D,"""D. Một hệ quản trị cơ sở dữ liệu tập trung (DB)""",0,
285,82,A,"""A. Chuyển đổi dữ liệu từ dạng Số sang dạng Chuỗi văn bản""",0,
286,82,B,"""B. Sử dụng hàm String() để thực hiện chuyển đổi""",1,
287,82,C,"""C. Sử dụng kiểu dữ liệu ẩn giấu hidden""",0,
288,82,D,"""D. Một hệ thống máy chủ lưu trữ (Server)""",0,
289,83,A,"""A. Chuyển đổi dữ liệu sang dạng Đúng/Sai (Boolean)""",0,
290,83,B,"""B. Chuyển đổi dữ liệu sang dạng Đúng/Sai (Boolean)""",0,
291,83,C,"""C. Sử dụng hàm Boolean() để thực hiện ép kiểu""",1,
292,83,D,"""D. Ngôn ngữ đánh dấu siêu văn bản HTML""",0,
293,84,A,"""A. Thêm một phần tử mới vào vị trí đã được chỉ định""",0,
294,84,B,"""B. Tìm kiếm và trả về vị trí index đầu tiên tìm thấy""",0,
295,84,C,"""C. Tạo ra một đường dẫn liên kết mới cho trang""",0,
296,84,D,"""D. Tìm kiếm và trả về vị trí index đầu tiên tìm thấy""",1,
297,85,A,"""A. Kiểm tra sự tồn tại của phần tử trong mảng""",1,
298,85,B,"""B. Kiểm tra xem phần tử đó có đang tồn tại hay không""",0,
299,85,C,"""C. Định nghĩa phần cuối (Footer) của bảng dữ liệu""",0,
300,85,D,"""D. Một sự kiện (Event) xảy ra trên trình duyệt""",0,
301,86,A,"""A. Thực hiện việc nối các chuỗi văn bản lại với nhau""",0,
302,86,B,"""B. Loại bỏ các khoảng trắng thừa ở đầu và cuối chuỗi""",1,
303,86,C,"""C. Làm mờ phần tử nhưng không khiến nó biến mất""",0,
304,86,D,"""D. Giúp website trở nên nhẹ và tải nhanh hơn""",0,
305,87,A,"""A. Thực hiện mã hóa dữ liệu theo tiêu chuẩn một chiều""",0,
306,87,B,"""B. Thực hiện việc nối các chuỗi văn bản lại với nhau""",0,
307,87,C,"""C. Loại bỏ các khoảng trắng thừa ở đầu và cuối chuỗi""",1,
308,87,D,"""D. Thực hiện gửi mã định dạng CSS cho máy chủ""",0,
309,88,A,"""A. Dùng để in dữ liệu trực tiếp ra màn hình web""",0,
310,88,B,"""B. Gửi thông tin tiêu đề HTTP (như Redirect) về trình duyệt""",0,
311,88,C,"""C. Tạo đường viền (Border) trang trí cho phần tử""",0,
312,88,D,"""D. Gửi thông tin tiêu đề HTTP (như Redirect) về trình duyệt""",1,
313,89,A,"""A. Sử dụng hàm file_get_contents() để thực hiện""",1,
314,89,B,"""B. Đọc toàn bộ nội dung tệp tin vào một chuỗi văn bản""",0,
315,89,C,"""C. Căn chỉnh theo thẻ bao ngoài cùng của trang (Body)""",0,
316,89,D,"""D. Khởi tạo một hình ảnh minh họa cho nội dung""",0,
317,90,A,"""A. Đọc dữ liệu từ một tệp tin đang có sẵn trên hệ thống""",0,
318,90,B,"""B. Sử dụng hàm file_put_contents() để ghi nhanh""",1,
319,90,C,"""C. Thay đổi kích thước tổng thể của phần tử hiển thị""",0,
320,90,D,"""D. Phải nằm bên trong thẻ phân vùng div""",0,
321,91,A,"""A. Dùng để giải mã các tham số từ URL""",0,
322,91,B,"""B. Thực hiện gán một giá trị mới cho biến hiện có""",0,
323,91,C,"""C. Để đảm bảo dữ liệu truyền đi không bị lỗi cấu trúc""",1,
324,91,D,"""D. Phải nằm bên trong thẻ phân vùng div""",0,
325,92,A,"""A. Thực hiện mã hóa các ký tự trên URL""",0,
326,92,B,"""B. Sử dụng hàm decodeURIComponent() để thực hiện""",0,
327,92,C,"""C. Chuyển đổi số thực sang kiểu dữ liệu Đúng/Sai""",0,
328,92,D,"""D. Sử dụng hàm decodeURIComponent() để thực hiện""",1,
329,93,A,"""A. Truy xuất thông qua thuộc tính navigator.userAgent""",1,
330,93,B,"""B. Truy xuất thông tin định danh trình duyệt""",0,
331,93,C,"""C. Thực hiện dừng ngay lập tức chương trình đang chạy""",0,
332,93,D,"""D. Thay đổi màu sắc hiển thị cho phần tử""",0,
333,94,A,"""A. Tải lại (Reload) trang web hiện tại""",0,
334,94,B,"""B. Sử dụng phương thức history.back() trong JS""",1,
335,94,C,"""C. Thực hiện việc khai báo một biến mới cho hệ thống""",0,
336,94,D,"""D. Kỹ thuật đẩy phần tử sang một phía (Float)""",0,
337,95,A,"""A. Đóng tab trình duyệt đang mở""",0,
338,95,B,"""B. Thực hiện việc tải lại (Refresh) trang web hiện tại""",0,
339,95,C,"""C. Thực hiện việc tải lại (Refresh) trang web hiện tại""",1,
340,95,D,"""D. Thay đổi phông chữ (Font) cho văn bản""",0,
341,96,A,"""A. Một loại ngôn ngữ lập trình CSS mới""",0,
342,96,B,"""B. Cách thức xác định kiểu dữ liệu của file truyền tải""",0,
343,96,C,"""C. Thực hiện lưu trữ tệp tin trực tiếp lên máy chủ""",0,
344,96,D,"""D. Cách thức xác định kiểu dữ liệu của file truyền tải""",1,
345,97,A,"""A. Thông báo cho trình duyệt biết kiểu dữ liệu đang nhận""",1,
346,97,B,"""B. Địa chỉ URL của tệp tin đang truy cập""",0,
347,97,C,"""C. Thực hiện xóa bỏ một biến khỏi bộ nhớ của hệ thống""",0,
348,97,D,"""D. Thay đổi phông chữ (Font) cho văn bản""",0,
349,98,A,"""A. Thông báo yêu cầu xử lý thành công""",0,
350,98,B,"""B. Trả về mã lỗi trạng thái HTTP 500""",1,
351,98,C,"""C. Thực hiện gán dữ liệu mới cho biến hiện tại""",0,
352,98,D,"""D. Thay đổi kích thước (Resize) của phần tử""",0,
353,99,A,"""A. Thông báo yêu cầu đã xử lý thành công""",0,
354,99,B,"""B. Thông báo yêu cầu đã xử lý thành công""",0,
355,99,C,"""C. Thông báo nội dung đã được di chuyển vĩnh viễn""",1,
356,99,D,"""D. Kỹ thuật đẩy phần tử sang một phía (Float)""",0,
357,100,A,"""A. Dùng để xóa sạch dữ liệu người dùng""",0,
358,100,B,"""B. Lưu trữ tạm dữ liệu để giảm thời gian tải lần sau""",0,
359,100,C,"""C. Lưu trữ dữ liệu trực tiếp vào cơ sở dữ liệu (DB)""",0,
360,100,D,"""D. Lưu trữ tạm dữ liệu để giảm thời gian tải lần sau""",1,
361,101,A,"""A. none mất không gian, hidden vẫn giữ chỗ trống""",1,
362,101,B,"""B. Phần tử biến mất và không chiếm chỗ layout""",0,
363,101,C,"""C. Tạo ra các định dạng CSS mới linh hoạt cho giao diện""",0,
364,101,D,"""D. Thực hiện so sánh địa chỉ ô nhớ của biến""",0,
365,102,A,"""A. Thực hiện việc so sánh giá trị lỏng lẻo""",0,
366,102,B,"""B. Vì nó so sánh cả giá trị và kiểu dữ liệu (chặt chẽ)""",1,
367,102,C,"""C. Một ngôn ngữ lập trình bậc cao mới ra mắt""",0,
368,102,D,"""D. Thực hiện việc sao chép nội dung phần tử""",0,
369,103,A,"""A. Gán sự kiện trực tiếp cho các phần tử cha""",0,
370,103,B,"""B. Gán sự kiện cho phần tử cha để quản lý các con""",0,
371,103,C,"""C. Gán sự kiện cho phần tử cha để quản lý các con""",1,
372,103,D,"""D. Một hệ quản trị cơ sở dữ liệu tập trung (Database)""",0,
373,104,A,"""A. let là hằng số, const là biến thay đổi""",0,
374,104,B,"""B. Cả hai đều không cho phép thay đổi giá trị""",0,
375,104,C,"""C. Thông báo máy chủ gặp lỗi xử lý nội bộ nghiêm trọng""",0,
376,104,D,"""D. Vì nó so sánh cả giá trị và kiểu dữ liệu (chặt chẽ)""",1,
377,105,A,"""A. Cơ chế đưa phần khai báo lên đầu phạm vi thực thi""",1,
